created_at,text,sentiment,processed_text
2025-12-05 03:01:10+00:00,@Hnirankara Penerapan ekonomi kuangan tidak akurat harusnya tingkatkan daya beli rakyat naikan gaji elemen bawah pns pensiunan dll perbankkan tumbuh Tidak tepat program MBG bansos sembako juga pedagang kecil mati lemas Lupakan whoos ikn brantas korupsi bu,0,terap ekonomi kuang tidak akurat harus tingkat daya beli rakyat naik gaji elemen bawah pns pensiun bank tumbuh tidak tepat program mbg bansos sembako dagang kecil mati lemas lupa whoos ikn brantas korupsi
2025-12-05 04:15:26+00:00,Program MBG bukan hanya memastikan anak-anak mendapat asupan gizi yang layak tetapi juga menggerakkan roda ekonomi daerah #MakanBergiziBangunNegeri #MakanBergiziGratis #MBG #GiziUntukGenerasi #MBGNutrisidanEkonomi,1,program mbg bukan pasti anak anak dapat asupan gizi layak gerak roda ekonomi daerah
2025-12-05 04:30:48+00:00,MBG harus dipandang sebagai hak bukan sekadar bantuan sosial yang wajib dipenuhi oleh negara kepada setiap warga negara usia sekolah. Lanjutkan mbg,1,mbg pandang hak bukan sekadar bantu sosial wajib penuh negara warga negara usia sekolah lanjut mbg
2025-12-05 12:55:59+00:00,HADAHHHH KONTOL g akan dapet deh lu simpati2 kayak gini. Lu masih bsa bawa2 'demokrasi' krn bukan jd korban atas kebijakan atau perilaku dri rezim2 02. Coba klo skrng jd korban banjir atau keracunan mbg atau korban lainnya yg sbnrnya bsa dicegah kalau 02 mau kerja,0,hadahh kontol dapet kamu gin kamu demokrasi bukan jadi korban atas bijak perilaku dri coba skrng jadi korban banjir racun mbg korban lain benar cegah mau kerja
2025-12-05 07:52:14+00:00,@harusbahagiayuk iyaaa udah seminggu terakhir ini dia bawa pulang itu mbg nya cuma susu ultra yang kecil 1 sama buah,0,iyaa minggu akhir bawa pulang mbg susu ultra kecil sama buah
2025-12-05 02:53:43+00:00,"jir mbg adek gue hari ini, ngga layak makan inimah",0,jir mbg adek hari tidak layak makan inimah
2025-12-05 03:39:21+00:00,@PancasilaBumi program MBG tingkat fokus dan semangat belajar,1,program mbg tingkat fokus semangat ajar
2025-12-05 04:37:32+00:00,@AnandaAnugerah7 Pernyataan yang sangat menyesatkan MBG ini program untuk seluruh anak sekolah di Indonesia. Ini bukti Kerja Nyata Pemerintah untuk rakyat nya yang bisa dirasakan langsung sampai kebawah. #LanjutkanMBG,1,nyata sangat sesat mbg program seluruh anak sekolah indonesia bukti kerja nyata perintah rakyat rasa langsung bawah
2025-12-05 13:03:39+00:00,@hideyoshi__kan Lucu banget lagi tanpa makan MBG. Tapi emang bukannya lebih bagus kamu nggak makan itu yaaa?! Aku ngeri banget kalau nanti sehabis makan itu kamu jadi sakit.,0,lucu sangat tanpa makan mbg bukan lebih bagus kamu tidak makan yaa ngeri sangat habis makan kamu jadi sakit
2025-12-02 03:56:39+00:00,Makan Bergizi Gratis adalah komitmen pemerintah dalam memastikan anak Indonesia tumbuh optimal. #MBG #MakanBergiziGratis,1,makan gizi gratis komitmen perintah pasti anak indonesia tumbuh optimal
2025-12-05 22:06:13+00:00,kalo mampu selesaikan segera. @prabowo @gibran_tweet giliran urusan kemanusiaan nd keselamatan rakyat lu sendiri aja lu bilang ga butuh asing. tapi giliran negara lu butuh duit buat MBG NGEMIS KEMANA-MANA. inget HUTANG LU SAMA ACEH ITU BANYAK SEJAK AWAL MERDEKA!!,0,mampu selesai segera gilir urus manusia selamat rakyat kamu sendiri kamu bilang tidak butuh asing gilir negara kamu butuh duit buat mbg ngemis mana inget hutang kamu sama aceh banyak sejak awal merdeka
2025-12-03 23:43:08+00:00,Beberapa titik MBG di Jatim mulai terhenti memberikan pasokan MBG disekolah Dasar . Lapor Pak Presiden menjadi evaluasi jika memang sebaiknya diberikan Mentahannya saja ke Org tua siswa itu lebih bagus. Membuka lapangan kerja iya tp manfaat utk pedagang sayur Tidak. @prabowo,0,beberapa titik mbg jatim mulai henti beri pasok mbg seko dasar lapor pak presiden jadi evaluasi baik beri mentah orang tua siswa lebih bagus buka lapang kerja iya manfaat utk dagang sayur tidak
2025-12-05 10:22:23+00:00,Langkah ini sejalan dengan kebutuhan nasional dalam mendukung Program Makan Bergizi Gratis (MBG) dan memperkuat ketahanan protein hewani dalam negeri.,1,langkah jalan butuh nasional dukung program makan gizi gratis mbg kuat tahan protein hewani negeri
2025-12-05 05:50:57+00:00,@mdlwlrma Bahkan ortu murid yg menolak MBG jg pasti dikatain antek asing,0,bahkan ortu murid tolak mbg dikatain antek asing
2025-12-05 03:17:07+00:00,@raki_jan72883 Dananya muter di MBG sedangkan pemilik dapur ytta,0,dana muter mbg milik dapur ytta
2025-12-01 04:44:16+00:00,uangnya dari mana. Habis buat MBG semua noh.,0,uang mana habis buat mbg semua noh
2025-12-01 04:44:16+00:00,Prestasi! Presiden Prabowo Sampaikan Penerima MBG Setara 7 Kali Penduduk Singapura. Lanjutkan MBG dan tunjukkan pada dunia!!,1,prestasi presiden prabowo sampai terima mbg tara kali duduk singapura lanjut mbg tunjuk dunia
2025-12-05 05:25:39+00:00,Polemik MBG bikin publik panas tapi anak-anak sekolah happy vibes karena program bikin mereka semangat belajar.,1,polemik mbg bikin publik panas anak anak sekolah happy vibes program bikin semangat ajar
2025-12-05 10:07:53+00:00,Dapur MBG makin kesini masaknya makin seadanya dan terkesan ogah-ogahan masa ada menu nasi ikan bandeng sayurnya salad wortel dan kobis kombinasi yg sangat anti mainstream,0,dapur mbg makin kesini masak makin ada kes ogah ogah masa menu nasi ikan bandeng sayur salad wortel kobis kombinasi sangat anti mainstream
2025-12-05 14:52:01+00:00,mbg aja dikorup apalagi yg begini,0,mbg korup begini
2025-12-01 04:44:16+00:00,Kepala BGN memastikan setiap dapur umum MBG didampingi ahli gizi. Ini adalah Kerja Nyata untuk menjamin kualitas dan kandungan gizi makanan yang disajikan. Dengan ahli gizi makanan bergizi tepat sasaran ï¸ #LanjutkanMBG,1,kepala bgn pasti dapur umum mbg damping ahli gizi kerja nyata jamin kualitas kandung gizi makan saji ahli gizi makan gizi tepat sasar
2025-12-05 07:07:07+00:00,Standar pelayanan gizi makin ditingkatkan! Sistem grading dapur MBG adalah bentuk Kerja Nyata untuk memastikan setiap porsi yang diterima anak-anak tetap berkualitas dan higienis. #LanjutkanMBG BNPB Update #SpotifyWrapped Film Timur,1,standar layan gizi makin tingkat sistem grading dapur mbg bentuk kerja nyata pasti porsi terima anak anak tetap kualitas higienis bnpb update film timur
2025-12-04 22:12:23+00:00,Daerah korban kerusakan hutan sampek menangis menjerit mohon bantuan Pusat. Ratusan triliun APBN untuk MBG mestinya segera gelontorkan ke mereka. Mereka lebih perlu makan bangun rumah bangun infrastruktur. Hentikan MBG. Hentikan pesta anggaran makan2 di tengah bencana,0,daerah korban rusa hutan sampek menang jerit mohon bantu pusat ratus triliun apbn mbg mesti segera gelontor lebih perlu makan bangun rumah bangun infrastruktur henti mbg henti pesta anggar tengah bencana
2025-12-05 11:15:00+00:00,Lagi dengerin Prambors setelah sekian lama terus: 1. Lah gajadi bangkrut ternyata (terakhir mereka cuma nyetel siaran recorded diputer berulang2) 2. Mereka nyetel iklan MBG.......se-desperate for money itu kah,0,dengerin prambors sekian lama terus gajadi bangkrut nyata akhir nyetel siar recorded puter nyetel iklan mbg desperate for money
2025-12-05 23:30:22+00:00,@virza1 @hansssolo @arifin34533 Niat itu gk perlu memberhentikan 1 program lain. Kan bisa berjalan berdampingan. Agar Kerja Nyata untuk MBG dan penanganan bencana bisa sama2 terwujud dgn baik. #LanjutkanMBG,1,niat tidak perlu henti program kan jalan damping kerja nyata mbg tangan bencana wujud baik
2025-12-05 09:57:05+00:00,MBG MAKAN BANGSAT GRATIS,0,mbg makan bangsat gratis
2025-12-05 02:38:08+00:00,Upahnya ga wajar sepertinya apalagi ada kelebihan jam kerja harus perhitungan lembur. Dapur MBG pasti berdalih kami UMKM hehe..tidak semudah itu ferguso!!!,0,upah tidak wajar seperti lebih jam kerja hitung lembur dapur mbg dalih umkm tidak mudah ferguso
2025-12-05 12:38:04+00:00,@karimnas_ Ponakan gw aja yg hobi makan pas dikasih MBG gk dimakan karena saking gk enaknya,0,ponakan hobi makan pas kasih mbg tidak makan saking tidak enak
2025-12-01 16:10:29+00:00,Emang Bangsa yang Buzzer ini bikin sakit hati warga yang masih punya akal sehat. Tujuan sewa buzzer nggak jelas buang duitnya udah jelas. Perhatiin aja seminggu belakangan udah ada beberapa narasi yg dilempar soal tanggap bencana ini nggak cuma soal lanjutkan MBG.,0,bangsa buzzer bikin sakit hati warga punya akal sehat tuju sewa buzzer tidak jelas buang duit jelas perhatiin minggu belakang beberapa narasi lempar soal tanggap bencana tidak soal lanjut mbg
2025-12-05 03:02:28+00:00,Program MBG kembali jadi garda terdepan dalam penyaluran bantuan makanan bagi warga terdampak bencana di Sumatera Aceh. Respons cepat dan distribusi terarah memastikan kebutuhan gizi darurat terpenuhi di saat masyarakat paling membutuhkan. Lnjutkan MBG,1,program mbg jadi garda depan salur bantu makan warga dampak bencana sumatera aceh respons cepat distribusi arah pasti butuh gizi darurat penuh masyarakat paling butuh lnjutkan mbg
2025-12-05 07:08:12+00:00,@tanyarlfes Mbg disekolah anak akumah alhamdulillah menunya enak enak,1,mbg seko anak akumah alhamdulillah menu enak enak
2025-12-01 23:16:05+00:00,Program #MBG menjamin kehigenisan makanan,1,program jamin kehigenisan makan
2025-12-03 03:06:23+00:00,MBG untuk Santri dan Santriwati Di balik semangat para santri dan santriwati yang belajar tanpa lelah ada harapan sederhana: ruang yang layak makanan yang cukup dan perhatian yang tulus. Di sinilah MBG hadir bukan sekadar program tapi wujud kepedulian,1,mbg santri santriwati balik semangat santri santriwati ajar tanpa lelah harap sederhana ruang layak makan cukup perhati tulus sini mbg hadir bukan sekadar program wujud peduli
2025-12-05 11:39:54+00:00,"dari Senin aku ga makan nasiii mbg pun snack ga ada nasi, gitu kok kataya bergizi",0,senin tidak makan nasi mbg snack tidak nasi kataya gizi
2025-12-05 10:52:58+00:00,@ARSIPAJA Bilang @prabowo potong dana mbg!,0,bilang potong dana mbg
2025-12-05 08:53:48+00:00,Program Makan Bergizi Gratis masih belum dirasakan anak-anak di desa sehingga pemerataan perlu dilakukan segera sekaligus menampung usulan masyarakat terkait perbaikan infrastruktur dan layanan dasar agar kebijakan pembangunan lebih tepat sasaran,0,program makan gizi gratis belum rasa anak anak desa perata perlu laku segera sekaligus tampung usul masyarakat kait baik infrastruktur layan dasar bijak bangun lebih tepat sasar
2025-12-05 03:33:30+00:00,Program ini menjadi terobosan penting dalam memerangi malnutrisi di berbagai daerah. #MBG #MakanBergiziGratis,1,program jadi terobos penting rang malnutrisi bagai daerah
2025-12-05 13:16:20+00:00,@MuHelmyYahya @Giiselje Ape lu kata MBG yg harusnya bergizi aja jadi beracun. Kontol lah lu dari sekian banyak gawean online malah jadi BUZZER presiden. Lebih kontol lagi kalo sukarela,0,ape kamu kata mbg harus gizi jadi racun kontol kamu sekian banyak gawean online malah jadi buzzer presiden lebih kontol sukarela
2025-12-05 03:09:14+00:00,MBG di prkuat untk msa dpan indonesia sehat,1,mbg prkuat untk msa dpan indonesia sehat
2025-12-01 04:44:16+00:00,Ada kekurangan iya tapi bukan berarti MBG kalah dari makanan penjara . Banyak dapur yang sudah bekerja sesuai standar dan terus diawasi. Yang penting peningkatan kualitas jalan terus sebagai bentuk Kerja Nyata untuk rakyat. #LanjutkanMBG,1,kurang iya bukan arti mbg kalah makan penjara banyak dapur kerja sesuai standar terus awas penting tingkat kualitas jalan terus bentuk kerja nyata rakyat
2025-12-05 11:20:02+00:00,@tanyarlfes Aku juga pernah mikir gini rasanya agak gimana kalo mbg lancar tapi bantuan buat bencana ngga lancar cuman kalau dipikir2 kemungkinan beberapa dapur mbg ada yang nolak entah karena gaji pegawai mbg kah pemasukan pemilik dapur kah atau apa,0,pernah mikir gin rasa bagaimana mbg lancar bantu buat bencana tidak lancar cuman mungkin beberapa dapur mbg nolak entah gaji pegawai mbg pasu milik dapur apa
2025-12-05 08:04:24+00:00,@xquitavee Kualitas SPPG atau dapur MBG juga wajib ditingkatkan dgn didampingi ahli gizi agar makanan terjaga kualitas dan keamanannya Kerja Nyata pemerintah atasi stunting dgn program MBG ï¸ MBG Emang jossss #LanjutkanMBG #ZeeNuNew #BamBam,1,kualitas sppg dapur mbg wajib tingkat damping ahli gizi makan jaga kualitas aman kerja nyata perintah atas stunting program mbg mbg joss
2025-12-06 03:30:51+00:00,Anggaran MBG 330 triliun sisihin 1% aja buat bencana udah 3 triliun harusnya,0,anggar mbg triliun sisihin buat bencana triliun harus
2025-12-05 11:34:58+00:00,MBG Oh MBG Demi profit untuk para partner masa pemilu semua jadi terkorbankan,0,mbg mbg profit partner masa milu semua jadi korban
2025-12-05 16:15:10+00:00,ohiya..tapi kan uangnya buat mbg,0,ohiya kan uang buat mbg
2025-12-06 11:27:15+00:00,Kalau memang MBG itu dipandang sangat² penting tetap saja tdk akan kalah pentingnya sama bencana dana MBG 2026 naik 371% itu artian anggaran belanja harian mencapai 900 milyar perhari. . . . .,0,mbg pandang penting tetap tidak kalah penting sama bencana dana mbg naik arti anggar belanja hari capai milyar hari
2025-12-04 03:48:39+00:00,GUE BENCI GUA JADI KORBAN. GUE BENCI JUGA HARUS BILANG KAN!!!! KAN!! PEJABAT PILIHAN LU Apa kalian pikir dia merusak disini saja? Tidak! Apa kalian pikir tidak semua akan kena dampak? Tidak. Mbg? Pajak? Perizinan? Hukum? Dosa salah pilih pemimpin ini terlalu berat. Astaga.,0,benci jadi korban benci bilang kan kan jabat pilih kamu apa kalian pikir rusak sini tidak apa kalian pikir tidak semua kena dampak tidak mbg pajak izin hukum dosa salah pilih pimpin terlalu berat astaga
2025-12-05 03:08:20+00:00,@BukanCepuuu Goblog goblog..!! Rata2 Dapur MBG itu punya stok bahan baku minimal untuk 1 minggu (bisa lebih). Jk ada kondisi bencana dapur MBG bisa jdi DAPUR Bencana Sementara sambil menunggu pasokan datang. Terlebih peralatan dapurnya jg sudah siap pakai,0,goblog goblog dapur mbg punya stok bahan baku minimal minggu lebih kondisi bencana dapur mbg jdi dapur bencana tunggu pasok datang lebih alat dapur siap pakai
2025-12-05 19:32:19+00:00,@ARSIPAJA Potong MBG arahkan untuk kemanusiaan dulu....binatang apa manusia sih,0,potong mbg arah manusia dulu binatang apa manusia
2025-12-05 06:06:55+00:00,iyaaa anj tadi menu mbg di sekolah tempat gue ppl tahu yg rasanya udah asem menuju basi + abon. dan terkadang lauknya mie jir BERGIZI DARI MANANYA GUE TANYA?,0,iyaa anj tadi menu mbg sekolah tempat ppl tahu rasa asem tuju basi abon terkadang lauk mie jir gizi mana tanya
2025-12-05 07:11:06+00:00,@harusbahagiayuk mbg ade aku skrg cuma dikasih susu 1 sama buah 1 ga ada nasi dan lauk pauknya,0,mbg ade sekarang kasih susu sama buah tidak nasi lauk pauk
2025-12-05 11:58:02+00:00,Ga bisa bang ntar buzzernya bakal bilang ada yang nunggu MBG buat dibawa pulang bagi untuk orang rumah lihat wajah bahagia mereka Dari sasarannya aja aneh mau urus stunting kok ke anak SD-SMA yang mayoritas dapat. Konyol tapi kesayangan buzzernya,0,tidak bang buzzernya bakal bilang nunggu mbg buat bawa pulang orang rumah lihat wajah bahagia sasar aneh mau urus stunting anak sma mayoritas konyol sayang buzzernya
2025-12-05 23:06:44+00:00,@salam4jari Semuanya buat MBG.. MBG ini cara halus dan legal bagi2 uang negara kepada para pendukung 02..,0,semua buat mbg mbg cara halus legal uang negara dukung
2025-12-05 04:28:55+00:00,Keren ada aja gebrakannya MBG nih~ sekarang sudah ada mobil laboratorium keliling dari BPOM untuk menjangkau daerah yang jauh dari Balai POM jadi nggak ada alasan buat MBG minim pengawasan,1,keren gebrak mbg sekarang mobil laboratorium keliling bpom jangkau daerah jauh balai pom jadi tidak alas buat mbg minim awas
2025-12-05 09:09:50+00:00,@DrEvaChaniago Dengan pola kerja seperti itu di dapur MBG akan banyak karyawan yg akan tumbang. Hanya soal waktu. Akan terjadi pergantian karyawan secara terus-menerus yg akan mengganggu kelangsungan dapur krn hrs melatih orang dari nol lagi.,0,pola kerja dapur mbg banyak karyawan tumbang soal waktu jadi ganti karyawan terus terus ganggu langsung dapur latih orang nol
2025-12-05 14:08:46+00:00,@matthekw dari sekian banyak oleh-oleh menarik di indo kenapa abang pilih mbg... apa sih yang membuat abang tertarik banget sama mbg? KROAKK KROAAK,0,sekian banyak tarik indo abang pilih mbg apa buat abang tarik sangat sama mbg kroakk kroaak
2025-12-01 03:00:00+00:00,Demi memastikan anak Indonesia mendapatkan asupan terbaik BPOM siap mengawal keamanan dan higienitas pangan di seluruh rantai pasok MBG mulai dari produksi hingga distribusi. Generasi sehat pangan harus aman!,1,pasti anak indonesia dapat asupan baik bpom siap awal aman higienitas pangan seluruh rantai pasok mbg mulai produksi hingga distribusi generasi sehat pangan aman
2025-12-03 12:03:29+00:00,@jajariijaa @koganenohikari Soalnya BGN nih jg kejar setoran realisasi biar anggarannya ga disunat sm Purbaya Tapi cara ngitung realisasi MBG ini jg salah kaprah menurut gw krn BGN anggap outputnya adlh makanan yg terkirim. Padahal harusnya output dr MBG,0,soal bgn kejar setor realisasi anggar tidak sunat purbaya cara ngitung realisasi mbg salah kaprah bgn anggap outputnya adlh makan kirim padahal harus output mbg
2025-12-05 23:26:50+00:00,@hotmatchaa @ridwanadit Bukannya bagus ya kalau sasarannya bertambah jadi Kerja Nyata MBG ini manfaatnya semakin banyak dirasakan oleh masyarakat. #LanjutkanMBG,1,bukan bagus sasar tambah jadi kerja nyata mbg manfaat makin banyak rasa masyarakat
2025-12-05 13:15:18+00:00,8Kerja Nyata: Waka BGN Nanik S. Deyang perintahkan SPPG segera urus Sertifikat Laik Higiene Sanitasi (SLHS) dalam 1 bulan. Komitmen menjamin makanan MBG higienis dan aman! #LanjutkanMBG ,1,nyata waka bgn nanik deyang perintah sppg segera urus sertifikat laik higiene sanitasi slhs bulan komitmen jamin makan mbg higienis aman
